Método,Quadro (imagem),min_val,max_val
TM_SQDIFF,im238.jpg,21375632.0,484616480.0
TM_SQDIFF,im239.jpg,21951482.0,483027328.0
TM_SQDIFF,im240.jpg,22306228.0,483330688.0
TM_SQDIFF,im241.jpg,22529928.0,481971392.0
TM_SQDIFF,im242.jpg,22645820.0,481625856.0
TM_SQDIFF,im243.jpg,22723180.0,480600416.0
TM_SQDIFF,im244.jpg,22687628.0,481096032.0
TM_SQDIFF,im245.jpg,22312286.0,480562400.0
TM_SQDIFF,im246.jpg,21407968.0,482454432.0
TM_SQDIFF,im247.jpg,20693098.0,482893056.0
TM_SQDIFF,im248.jpg,19903486.0,483453248.0
TM_SQDIFF,im249.jpg,19445832.0,484149792.0
TM_SQDIFF,im250.jpg,19329184.0,485150496.0
TM_SQDIFF,im251.jpg,19232704.0,484704832.0
TM_SQDIFF,im252.jpg,19079928.0,485954016.0
TM_SQDIFF,im253.jpg,18941700.0,486259616.0
TM_SQDIFF,im254.jpg,18668858.0,488270720.0
TM_SQDIFF,im255.jpg,18574956.0,487748480.0
TM_SQDIFF,im256.jpg,18343968.0,489183488.0
TM_SQDIFF,im257.jpg,18126148.0,490141888.0
TM_SQDIFF,im258.jpg,17963144.0,492342848.0
TM_SQDIFF,im259.jpg,17751646.0,493211424.0
TM_SQDIFF,im260.jpg,17524116.0,494971392.0
TM_SQDIFF,im261.jpg,17433092.0,495213888.0
TM_SQDIFF,im262.jpg,17368878.0,496264416.0
TM_SQDIFF,im263.jpg,17241996.0,497895936.0
TM_SQDIFF,im264.jpg,17167356.0,498062720.0
TM_SQDIFF,im265.jpg,16979036.0,501000192.0
TM_SQDIFF,im266.jpg,17030350.0,502546240.0
TM_SQDIFF,im267.jpg,16874628.0,504387136.0
TM_SQDIFF,im268.jpg,16891656.0,504139584.0
TM_SQDIFF,im269.jpg,16941664.0,502760672.0
TM_SQDIFF,im270.jpg,17051284.0,500751392.0
TM_SQDIFF,im271.jpg,17071748.0,499729184.0
TM_SQDIFF,im272.jpg,16992818.0,499547072.0
TM_SQDIFF,im273.jpg,16853120.0,498721824.0
TM_SQDIFF,im274.jpg,16639726.0,498345600.0
TM_SQDIFF,im275.jpg,16574278.0,497898176.0
TM_SQDIFF,im276.jpg,16394460.0,497050848.0
TM_SQDIFF,im277.jpg,16312614.0,497711520.0
TM_SQDIFF,im278.jpg,16271608.0,497314528.0
